claim_id,claim_type,claim_amount,policy_limit,premium,policy_age_days,prior_claims,report_delay_days,police_report
CLM-043054,Auto,7517,15034,192,48,0,2,yes
CLM-026968,Property,9069,18138,1092,273,0,2,yes
CLM-023875,Property,9069,18138,252,63,0,2,yes
CLM-051464,Property,9069,18138,1296,324,0,2,yes
CLM-044512,Liability,9069,18138,1356,339,0,2,yes
CLM-036537,Auto,7773,15546,696,174,0,2,yes
CLM-023873,Property,9069,18138,720,180,0,2,yes
CLM-054759,Liability,9069,18138,252,63,0,2,yes
CLM-002332,Auto,7517,15034,408,102,0,2,yes
CLM-032541,Property,9069,18138,1440,360,0,2,yes
CLM-055110,Health,11586,23172,1440,360,0,2,yes
CLM-010396,Property,9069,18138,612,153,0,2,yes
CLM-017701,Liability,9069,18138,336,84,0,18,no
CLM-050047,Property,9069,18138,108,27,0,2,yes
CLM-044169,Health,11586,23172,396,99,0,2,yes
CLM-052008,Health,11586,23172,1092,273,0,2,yes
CLM-017702,Property,9069,18138,468,117,0,2,yes
CLM-007315,Property,8696,17392,912,228,0,2,yes
CLM-004091,Auto,7517,15034,720,180,0,2,yes
CLM-056071,Liability,8251,16502,216,54,0,2,yes
CLM-004405,Health,11586,23172,984,246,0,2,yes
CLM-053429,Health,11586,23172,240,60,0,2,yes
CLM-008291,Auto,7517,15034,804,201,0,2,yes
CLM-057500,Health,11586,23172,1104,276,0,2,yes
CLM-031598,Property,9069,18138,276,69,0,2,yes
CLM-020809,Property,9069,18138,348,87,0,2,yes
CLM-021411,Health,11586,23172,228,57,0,2,yes
CLM-024803,Property,9069,18138,1440,360,0,2,yes
CLM-003670,Property,9069,18138,1056,264,0,2,yes
CLM-017220,Property,9069,18138,888,222,0,2,yes
CLM-051281,Property,9069,18138,1452,363,0,2,yes
CLM-056006,Property,8696,17392,1224,306,0,2,yes
CLM-011801,Property,9069,18138,708,177,0,2,yes
CLM-009386,Health,11586,23172,1044,261,0,2,yes
CLM-056742,Auto,7773,15546,1320,330,0,2,yes
CLM-008875,Property,9069,18138,480,120,0,2,yes
CLM-004196,Property,9069,18138,180,45,0,2,yes
CLM-040915,Health,11586,23172,1332,333,0,2,yes
CLM-043942,Property,9444,18888,1272,318,0,2,yes
CLM-018953,Health,11586,23172,684,171,0,2,yes
CLM-025999,Liability,9069,18138,1128,282,0,2,yes
CLM-020879,Liability,8251,16502,1284,321,0,2,yes
CLM-037693,Auto,7517,15034,1140,285,0,2,yes
CLM-037872,Auto,9942,19884,1296,324,0,2,yes
CLM-017955,Property,9069,18138,1500,375,0,2,yes
CLM-026212,Health,11586,23172,624,156,0,2,yes
CLM-001412,Auto,9942,19884,396,99,0,2,yes
CLM-013162,Health,11586,23172,1356,339,0,18,no
CLM-026320,Auto,7517,15034,492,123,0,2,yes
CLM-002355,Auto,7517,15034,60,15,0,2,yes
CLM-043548,Property,9069,18138,396,99,0,2,yes
CLM-004540,Property,9069,18138,108,27,0,2,yes
CLM-019187,Property,9444,18888,1308,327,0,18,no
CLM-021057,Auto,7517,15034,96,24,0,2,yes
CLM-017711,Health,11586,23172,1260,315,0,2,yes
CLM-057150,Health,11586,23172,24,6,0,2,yes
CLM-031006,Auto,7773,15546,1296,324,0,2,yes
CLM-034896,Property,9069,18138,1236,309,0,2,yes
CLM-040944,Property,9069,18138,348,87,0,2,yes
CLM-017363,Property,9069,18138,1212,303,0,2,yes
CLM-029513,Auto,9942,19884,948,237,0,2,yes
CLM-040351,Auto,7517,15034,984,246,0,2,yes
CLM-044114,Liability,8251,16502,1404,351,0,2,yes
CLM-006900,Auto,7517,15034,24,6,0,2,yes
CLM-035152,Health,11586,23172,1404,351,0,2,yes
CLM-016084,Auto,7517,15034,132,33,0,2,yes
CLM-056108,Property,9444,18888,300,75,0,2,yes
CLM-049757,Auto,7517,15034,1044,261,0,2,yes
CLM-050820,Property,9069,18138,864,216,0,2,yes
CLM-028406,Property,8696,17392,1224,306,0,2,yes
CLM-031718,Property,9069,18138,1284,321,0,2,yes
CLM-054131,Liability,8251,16502,1332,333,0,2,yes
CLM-040528,Auto,7517,15034,12,3,0,2,yes
CLM-016759,Auto,7517,15034,672,168,0,2,yes
CLM-034878,Property,9069,18138,12,3,0,2,yes
CLM-045249,Auto,7517,15034,984,246,0,2,yes
CLM-004785,Auto,7517,15034,540,135,0,2,yes
CLM-048658,Health,11586,23172,348,87,0,2,yes
CLM-000121,Auto,7517,15034,1308,327,0,2,yes
CLM-042400,Health,11586,23172,1260,315,0,2,yes
CLM-007989,Auto,7517,15034,60,15,0,2,yes
CLM-027074,Auto,7517,15034,36,9,0,2,yes
CLM-033884,Property,8696,17392,492,123,0,2,yes
CLM-014333,Health,11586,23172,96,24,0,2,yes
CLM-028853,Property,9069,18138,1368,342,0,2,yes
CLM-052210,Property,9069,18138,1476,369,0,2,yes
CLM-005184,Health,11586,23172,336,84,0,2,yes
CLM-008558,Health,11586,23172,708,177,0,2,yes
CLM-052165,Property,9069,18138,264,66,0,2,yes
CLM-032789,Property,9069,18138,1440,360,0,2,yes
CLM-022957,Property,9069,18138,108,27,0,2,yes
CLM-007707,Property,9444,18888,1416,354,0,2,yes
CLM-022650,Property,9069,18138,888,222,0,2,yes
CLM-052857,Health,11586,23172,1212,303,0,2,yes
CLM-044376,Property,9444,18888,1344,336,0,2,yes
CLM-041402,Health,11586,23172,1140,285,0,2,yes
CLM-053520,Auto,7517,15034,1476,369,0,2,yes
CLM-010703,Liability,8251,16502,1356,339,0,2,yes
CLM-027554,Auto,7517,15034,660,165,0,2,yes
CLM-033329,Auto,7773,15546,1380,345,0,2,yes
CLM-042232,Auto,7517,15034,360,90,0,2,yes
CLM-012097,Auto,7517,15034,624,156,0,2,yes
CLM-006645,Property,9069,18138,1368,342,0,2,yes
CLM-023709,Property,9069,18138,96,24,0,2,yes
CLM-042619,Auto,7773,15546,708,177,0,2,yes
CLM-026790,Property,9069,18138,1032,258,0,2,yes
CLM-052012,Auto,7773,15546,528,132,0,2,yes
CLM-025167,Auto,7517,15034,72,18,0,2,yes
CLM-023289,Auto,7517,15034,72,18,0,2,yes
CLM-039506,Liability,8251,16502,1284,321,0,2,yes
CLM-014529,Auto,9942,19884,1008,252,0,2,yes
CLM-020447,Auto,7517,15034,396,99,0,18,no
CLM-017917,Property,8696,17392,636,159,0,2,yes
CLM-016982,Health,11586,23172,744,186,0,2,yes
CLM-010670,Auto,7517,15034,312,78,0,2,yes
CLM-050669,Auto,7517,15034,528,132,0,2,yes
CLM-046468,Auto,7517,15034,1260,315,0,2,yes
CLM-050782,Auto,7773,15546,1272,318,0,2,yes
CLM-037921,Auto,7517,15034,1056,264,0,2,yes
CLM-013986,Property,9444,18888,108,27,0,2,yes
CLM-036907,Auto,7517,15034,180,45,0,2,yes
CLM-052382,Auto,7517,15034,12,3,0,2,yes
CLM-007722,Auto,7517,15034,732,183,0,2,yes
CLM-014260,Liability,9069,18138,1344,336,0,2,yes
CLM-049843,Property,9069,18138,300,75,0,2,yes
CLM-013440,Auto,7517,15034,360,90,0,2,yes
CLM-043394,Auto,7773,15546,180,45,0,2,yes
CLM-042730,Health,11586,23172,1296,324,0,2,yes
CLM-020910,Liability,8251,16502,936,234,0,2,yes
CLM-054103,Property,9444,18888,360,90,0,2,yes
CLM-049596,Health,11586,23172,216,54,0,2,yes
CLM-035781,Auto,7773,15546,1200,300,0,2,yes
CLM-043888,Property,9069,18138,1044,261,0,2,yes
CLM-003505,Property,9444,18888,948,237,0,2,yes
CLM-013601,Health,11586,23172,636,159,0,2,yes
CLM-000293,Auto,7517,15034,1236,309,0,2,yes
CLM-020918,Auto,7517,15034,1128,282,0,2,yes
CLM-006277,Property,9069,18138,1212,303,0,2,yes
CLM-000838,Health,11586,23172,1404,351,0,2,yes
CLM-011874,Health,11586,23172,1488,372,0,18,no
CLM-005155,Liability,9069,18138,120,30,0,2,yes
CLM-006359,Auto,7517,15034,840,210,0,2,yes
CLM-016743,Property,9444,18888,168,42,0,2,yes
CLM-044355,Property,9069,18138,348,87,0,2,yes
CLM-046052,Property,9069,18138,1428,357,0,2,yes
CLM-017681,Property,9069,18138,228,57,0,2,yes
CLM-053698,Property,10444,20888,636,159,0,2,yes
CLM-036908,Health,11586,23172,1308,327,0,2,yes
CLM-054538,Health,11586,23172,1128,282,0,2,yes
CLM-015275,Auto,7517,15034,72,18,0,2,yes
CLM-046313,Property,9444,18888,1320,330,0,2,yes
CLM-006026,Property,9444,18888,276,69,0,2,yes
CLM-047185,Liability,9069,18138,840,210,0,2,yes
CLM-025290,Property,9069,18138,1332,333,0,2,yes
CLM-024597,Property,9444,18888,1140,285,0,2,yes
CLM-029595,Auto,7517,15034,372,93,0,2,yes
CLM-037107,Liability,8251,16502,960,240,0,2,yes
CLM-011275,Health,11586,23172,72,18,0,2,yes
CLM-034371,Health,11586,23172,168,42,0,2,yes
CLM-013087,Auto,7517,15034,648,162,0,2,yes
CLM-010392,Auto,7517,15034,360,90,0,2,yes
CLM-001385,Auto,7517,15034,576,144,0,2,yes
CLM-032962,Liability,8251,16502,1296,324,0,2,yes
CLM-015336,Health,11586,23172,732,183,0,2,yes
CLM-028634,Health,11586,23172,1452,363,0,2,yes
CLM-031312,Health,11586,23172,276,69,0,2,yes
CLM-031550,Auto,9942,19884,948,237,0,2,yes
CLM-021478,Property,9444,18888,1500,375,0,2,yes
CLM-004585,Auto,7517,15034,372,93,0,2,yes
CLM-048165,Health,11586,23172,1224,306,0,2,yes
CLM-057683,Health,11586,23172,1068,267,0,2,yes
CLM-016631,Health,11586,23172,108,27,0,2,yes
CLM-012979,Health,11586,23172,96,24,0,2,yes
CLM-028450,Health,11586,23172,1212,303,0,18,no
CLM-019328,Auto,7517,15034,672,168,0,2,yes
CLM-018541,Auto,7517,15034,792,198,0,2,yes
CLM-015748,Health,11586,23172,876,219,0,2,yes
CLM-005382,Auto,7517,15034,348,87,0,2,yes
CLM-029059,Property,9069,18138,108,27,0,2,yes
CLM-057277,Property,9069,18138,204,51,0,2,yes
CLM-021863,Health,11586,23172,480,120,0,2,yes
CLM-028361,Health,11586,23172,1308,327,0,2,yes
CLM-052648,Health,11586,23172,108,27,0,2,yes
CLM-054489,Auto,7517,15034,960,240,0,2,yes
CLM-014280,Property,9069,18138,108,27,0,2,yes
CLM-006233,Auto,7517,15034,1260,315,0,2,yes
CLM-047181,Auto,7517,15034,780,195,0,2,yes
CLM-003722,Property,9069,18138,1404,351,0,2,yes
CLM-008872,Auto,7517,15034,828,207,0,2,yes
CLM-025006,Health,11586,23172,948,237,0,2,yes
CLM-053990,Health,11586,23172,228,57,0,2,yes
CLM-000133,Health,11586,23172,444,111,0,2,yes
CLM-056919,Property,9069,18138,1356,339,0,2,yes
CLM-012952,Property,9069,18138,468,117,0,2,yes
CLM-022419,Property,9069,18138,1284,321,0,18,no
CLM-013002,Auto,7517,15034,240,60,0,2,yes
CLM-013089,Health,11586,23172,1296,324,0,2,yes
CLM-000291,Auto,7773,15546,108,27,0,2,yes
CLM-039651,Property,9069,18138,96,24,0,2,yes
CLM-002498,Property,9444,18888,456,114,0,2,yes
CLM-035463,Property,9069,18138,1344,336,0,2,yes
CLM-016340,Liability,10698,21396,1200,300,0,2,yes
CLM-030974,Auto,7517,15034,528,132,0,2,yes
CLM-018181,Health,11586,23172,1440,360,0,2,yes
CLM-048515,Auto,7517,15034,1212,303,0,2,yes
CLM-021270,Property,9069,18138,1236,309,0,2,yes
CLM-004046,Health,11586,23172,1404,351,0,2,yes
CLM-051625,Auto,7517,15034,576,144,0,2,yes
CLM-052308,Health,11586,23172,1428,357,0,18,no
CLM-009587,Property,9444,18888,360,90,0,2,yes
CLM-035592,Property,9069,18138,1248,312,0,2,yes
CLM-022221,Property,9069,18138,1392,348,0,2,yes
CLM-002043,Health,11586,23172,924,231,0,2,yes
CLM-010663,Health,11586,23172,144,36,0,2,yes
CLM-039428,Auto,7517,15034,612,153,0,2,yes
CLM-034171,Auto,7517,15034,108,27,0,2,yes
CLM-012747,Liability,8251,16502,348,87,0,2,yes
CLM-051001,Health,11586,23172,672,168,0,2,yes
CLM-000220,Liability,8251,16502,1200,300,0,2,yes
CLM-041991,Property,9069,18138,1104,276,0,2,yes
CLM-048220,Auto,7517,15034,912,228,0,2,yes
CLM-031949,Property,9069,18138,96,24,0,2,yes
CLM-013348,Property,10444,20888,1260,315,0,2,yes
CLM-055975,Property,10444,20888,720,180,0,2,yes
CLM-057433,Liability,8251,16502,684,171,0,2,yes
CLM-012559,Health,11586,23172,1320,330,0,2,yes
CLM-034476,Auto,7773,15546,288,72,0,2,yes
CLM-050233,Property,9069,18138,408,102,0,2,yes
CLM-013221,Property,8696,17392,48,12,0,2,yes
CLM-048238,Property,8696,17392,540,135,0,2,yes
CLM-055569,Property,8696,17392,468,117,0,2,yes
CLM-005866,Auto,7517,15034,1236,309,0,2,yes
CLM-027609,Auto,7517,15034,312,78,0,2,yes
CLM-020607,Health,11586,23172,1224,306,0,2,yes
CLM-028197,Property,9069,18138,1356,339,0,2,yes
CLM-023072,Health,11586,23172,1452,363,0,2,yes
CLM-028943,Health,11586,23172,228,57,0,18,no
CLM-045649,Property,8696,17392,528,132,0,2,yes
CLM-041717,Auto,7517,15034,1176,294,0,2,yes
CLM-015667,Auto,7773,15546,1356,339,0,2,yes
CLM-012017,Property,8696,17392,432,108,0,2,yes
CLM-051399,Auto,7517,15034,984,246,0,2,yes
CLM-002621,Property,9069,18138,996,249,0,2,yes
CLM-041367,Health,11586,23172,840,210,0,2,yes
CLM-038360,Property,9069,18138,660,165,0,2,yes
CLM-013661,Auto,7517,15034,792,198,0,2,yes
CLM-002060,Property,9069,18138,96,24,0,2,yes
CLM-033019,Health,11586,23172,1248,312,0,2,yes
CLM-026705,Health,11586,23172,924,231,0,2,yes
CLM-034142,Property,9069,18138,408,102,0,2,yes
CLM-053303,Property,8696,17392,1272,318,0,2,yes
CLM-040348,Property,9069,18138,288,72,0,2,yes
CLM-002525,Property,9069,18138,1212,303,0,2,yes
CLM-029769,Liability,9069,18138,1260,315,0,2,yes
CLM-054364,Property,9069,18138,216,54,0,2,yes
CLM-046449,Property,9069,18138,84,21,0,2,yes
CLM-004807,Auto,7517,15034,1452,363,0,2,yes
CLM-037873,Liability,8251,16502,1188,297,0,2,yes
CLM-021678,Health,11586,23172,1296,324,0,2,yes
CLM-051745,Property,8696,17392,696,174,0,2,yes
CLM-037608,Auto,7517,15034,1068,267,0,2,yes
CLM-024630,Health,11586,23172,300,75,0,2,yes
CLM-007080,Auto,7517,15034,1008,252,0,2,yes
CLM-044431,Liability,8251,16502,1428,357,0,2,yes
CLM-047275,Property,10444,20888,120,30,0,2,yes
CLM-010401,Auto,7517,15034,276,69,0,18,no
CLM-002754,Property,9069,18138,1320,330,0,2,yes
CLM-042023,Property,9069,18138,300,75,0,2,yes
CLM-007887,Auto,7517,15034,1500,375,0,2,yes
CLM-055449,Auto,7517,15034,912,228,0,2,yes
CLM-015155,Health,11586,23172,144,36,0,2,yes
CLM-022482,Health,11586,23172,1296,324,0,2,yes
CLM-033250,Property,9069,18138,768,192,0,2,yes
CLM-001856,Property,8696,17392,1464,366,0,2,yes
CLM-045837,Property,8696,17392,996,249,0,2,yes
CLM-013192,Property,9069,18138,396,99,0,2,yes
CLM-007354,Auto,7517,15034,1356,339,0,2,yes
CLM-020365,Property,9069,18138,144,36,0,2,yes
CLM-000008,Property,9069,18138,612,153,0,2,yes
CLM-042857,Health,11586,23172,984,246,0,2,yes
CLM-054137,Property,9069,18138,1008,252,0,2,yes
CLM-037374,Property,8696,17392,600,150,0,2,yes
CLM-051414,Property,10444,20888,1248,312,0,2,yes
CLM-015411,Property,9444,18888,1416,354,0,2,yes
CLM-029326,Liability,10698,21396,1236,309,0,2,yes
CLM-019746,Health,11586,23172,444,111,0,2,yes
CLM-000624,Property,8696,17392,696,174,0,2,yes
CLM-030606,Auto,7517,15034,492,123,0,2,yes
CLM-034048,Property,9069,18138,1200,300,0,2,yes
CLM-001444,Health,11586,23172,1404,351,0,2,yes
CLM-048772,Health,11586,23172,0,0,0,2,yes
CLM-021392,Auto,7517,15034,984,246,0,2,yes
CLM-005702,Health,11586,23172,288,72,0,2,yes
CLM-009928,Auto,7517,15034,636,159,0,2,yes
CLM-037467,Health,11586,23172,120,30,0,2,yes
CLM-001326,Auto,7517,15034,276,69,0,2,yes
CLM-024593,Property,10444,20888,900,225,0,18,no
CLM-044965,Property,9069,18138,1356,339,0,2,yes
CLM-050300,Property,8696,17392,444,111,0,2,yes
CLM-057953,Property,9444,18888,384,96,0,2,yes
CLM-033328,Liability,8251,16502,1248,312,0,2,yes
CLM-053248,Property,9069,18138,120,30,0,2,yes
CLM-000078,Health,11586,23172,648,162,0,2,yes
CLM-031780,Property,9069,18138,120,30,0,2,yes
CLM-028155,Health,11586,23172,792,198,0,18,no
CLM-004301,Property,9069,18138,1284,321,0,2,yes
CLM-043997,Auto,7517,15034,144,36,0,2,yes
CLM-045830,Property,9444,18888,972,243,0,2,yes
CLM-010520,Health,11586,23172,1416,354,0,2,yes
CLM-004279,Auto,7517,15034,228,57,0,18,no
CLM-021985,Health,11586,23172,816,204,0,2,yes
CLM-024982,Property,9444,18888,1212,303,0,2,yes
CLM-002708,Auto,7517,15034,312,78,0,2,yes
CLM-013310,Auto,7517,15034,108,27,0,2,yes
CLM-009370,Auto,7517,15034,1368,342,0,2,yes
CLM-049874,Property,9444,18888,552,138,0,2,yes
CLM-026700,Auto,7517,15034,384,96,0,2,yes
CLM-028899,Auto,7773,15546,1080,270,0,2,yes
CLM-057574,Auto,7517,15034,804,201,0,2,yes
CLM-055851,Property,9069,18138,348,87,0,2,yes
CLM-044410,Property,8696,17392,408,102,0,2,yes
CLM-003428,Liability,9069,18138,1248,312,0,2,yes
CLM-056602,Property,9069,18138,1308,327,0,2,yes
CLM-053614,Auto,7517,15034,372,93,0,2,yes
CLM-003739,Auto,7517,15034,444,111,0,2,yes
CLM-038459,Property,9069,18138,1032,258,0,2,yes
CLM-012483,Liability,9069,18138,132,33,0,2,yes
CLM-027364,Property,9069,18138,1260,315,0,2,yes
CLM-027149,Auto,9942,19884,1344,336,0,2,yes
CLM-045709,Property,9069,18138,336,84,0,2,yes
CLM-046721,Property,10444,20888,276,69,0,2,yes
CLM-027371,Auto,7517,15034,1476,369,0,2,yes
CLM-014931,Auto,7517,15034,840,210,0,2,yes
CLM-026299,Property,9069,18138,1188,297,0,2,yes
CLM-024337,Property,9069,18138,156,39,0,2,yes
CLM-021737,Property,9069,18138,1284,321,0,2,yes
CLM-044424,Health,11586,23172,84,21,0,2,yes
CLM-029432,Auto,7773,15546,1440,360,0,2,yes
CLM-014477,Liability,9069,18138,1368,342,0,2,yes
CLM-045311,Auto,7517,15034,528,132,0,2,yes
CLM-020086,Health,11586,23172,924,231,0,2,yes
CLM-021515,Health,11586,23172,1344,336,0,2,yes
CLM-000350,Health,11586,23172,1416,354,0,2,yes
CLM-012357,Health,11586,23172,744,186,0,2,yes
CLM-053460,Auto,7517,15034,504,126,0,2,yes
CLM-058067,Property,9069,18138,564,141,0,18,no
CLM-009382,Health,11586,23172,432,108,0,2,yes
CLM-013658,Liability,9069,18138,924,231,0,2,yes
CLM-009476,Health,11586,23172,96,24,0,2,yes
CLM-025466,Health,11586,23172,600,150,0,2,yes
CLM-006290,Health,11586,23172,120,30,0,2,yes
CLM-040175,Property,9069,18138,228,57,0,2,yes
CLM-005159,Auto,7517,15034,696,174,0,2,yes
CLM-018447,Property,8696,17392,1500,375,0,2,yes
CLM-036053,Health,11586,23172,1368,342,0,2,yes
CLM-029327,Auto,7517,15034,408,102,0,2,yes
CLM-050519,Auto,7517,15034,36,9,0,2,yes
CLM-017178,Liability,9069,18138,36,9,0,2,yes
CLM-023683,Auto,7517,15034,108,27,0,2,yes
CLM-044395,Property,9069,18138,1224,306,0,2,yes
CLM-004863,Health,11586,23172,1416,354,0,2,yes
CLM-006432,Property,10444,20888,336,84,0,2,yes
CLM-038576,Auto,7517,15034,684,171,0,2,yes
CLM-020108,Property,8696,17392,1392,348,0,2,yes
CLM-051178,Property,9069,18138,108,27,0,2,yes
CLM-002774,Property,9069,18138,468,117,0,2,yes
CLM-032969,Property,9069,18138,516,129,0,2,yes
CLM-052892,Health,11586,23172,1164,291,0,2,yes
CLM-020544,Health,11586,23172,96,24,0,2,yes
CLM-028039,Health,11586,23172,156,39,0,2,yes
CLM-056942,Property,9069,18138,24,6,0,2,yes
CLM-000447,Property,9069,18138,312,78,0,18,no
CLM-017458,Health,11586,23172,1380,345,0,2,yes
CLM-003227,Liability,8251,16502,1356,339,0,2,yes
CLM-004866,Auto,7517,15034,132,33,0,2,yes
CLM-044053,Property,9069,18138,744,186,0,2,yes
CLM-039194,Auto,7517,15034,468,117,0,2,yes
CLM-014296,Auto,7517,15034,1080,270,0,2,yes
CLM-008610,Health,11586,23172,1308,327,0,2,yes
CLM-002303,Auto,7517,15034,636,159,0,2,yes
CLM-019371,Property,10444,20888,984,246,0,2,yes
CLM-012388,Property,9444,18888,1404,351,0,2,yes
CLM-017981,Liability,8251,16502,744,186,0,18,no
CLM-028823,Auto,7517,15034,1284,321,0,2,yes
CLM-002837,Auto,7517,15034,624,156,0,2,yes
CLM-019657,Auto,7517,15034,108,27,0,2,yes
CLM-030407,Auto,7517,15034,180,45,0,2,yes
CLM-026418,Property,8696,17392,204,51,0,2,yes
CLM-045236,Property,8696,17392,444,111,0,2,yes
CLM-023700,Liability,8251,16502,1320,330,0,2,yes
CLM-016336,Health,11586,23172,192,48,0,2,yes
CLM-022609,Property,9444,18888,1068,267,0,2,yes
CLM-043551,Health,11586,23172,612,153,0,18,no
CLM-022747,Property,10444,20888,1428,357,0,2,yes
CLM-010203,Property,9069,18138,1404,351,0,2,yes
CLM-032312,Auto,7517,15034,288,72,0,2,yes
CLM-021446,Auto,7517,15034,132,33,0,2,yes
CLM-013516,Auto,7517,15034,684,171,0,2,yes
CLM-037244,Health,11586,23172,900,225,0,2,yes
CLM-034856,Property,9069,18138,1404,351,0,2,yes
CLM-004219,Property,9444,18888,1260,315,0,2,yes
CLM-005425,Property,10444,20888,1368,342,0,2,yes
CLM-056775,Auto,7517,15034,996,249,0,2,yes
CLM-014461,Property,9069,18138,1212,303,0,2,yes
CLM-042254,Health,11586,23172,216,54,0,2,yes
CLM-003974,Auto,7517,15034,132,33,0,2,yes
CLM-052643,Property,9444,18888,864,216,0,2,yes
CLM-027784,Health,11586,23172,360,90,0,2,yes
CLM-042659,Property,9069,18138,108,27,0,2,yes
CLM-034746,Auto,9942,19884,1452,363,0,18,no
CLM-036412,Property,9069,18138,144,36,0,2,yes
CLM-003549,Health,11586,23172,720,180,0,2,yes
CLM-043971,Auto,7517,15034,348,87,0,2,yes
CLM-057029,Auto,7517,15034,1404,351,0,18,no
CLM-012401,Property,8696,17392,108,27,0,2,yes
CLM-021062,Auto,7773,15546,1224,306,0,2,yes
CLM-013882,Auto,7517,15034,1032,258,0,2,yes
CLM-007972,Auto,7517,15034,1368,342,0,2,yes
CLM-030393,Property,9069,18138,324,81,0,2,yes
CLM-050849,Health,11586,23172,492,123,0,2,yes
CLM-007762,Property,9069,18138,1500,375,0,18,no
CLM-015021,Property,9069,18138,744,186,0,2,yes
CLM-038499,Health,11586,23172,1248,312,0,2,yes
CLM-006174,Auto,7773,15546,732,183,0,2,yes
CLM-053134,Property,9069,18138,204,51,0,2,yes
CLM-048022,Health,11586,23172,984,246,0,2,yes
CLM-047122,Liability,8251,16502,1212,303,0,2,yes
CLM-056773,Auto,7517,15034,192,48,0,2,yes
CLM-035042,Property,8696,17392,0,0,0,2,yes
CLM-039134,Property,9069,18138,204,51,0,2,yes
CLM-006538,Property,9069,18138,216,54,0,2,yes
CLM-039664,Auto,7517,15034,156,39,0,2,yes
CLM-022946,Property,9069,18138,1380,345,0,2,yes
CLM-055363,Auto,7517,15034,1020,255,0,2,yes
CLM-018354,Health,11586,23172,1440,360,0,2,yes
CLM-046879,Health,11586,23172,48,12,0,2,yes
CLM-015685,Auto,7517,15034,744,186,0,2,yes
CLM-039786,Property,9069,18138,108,27,0,2,yes
CLM-048053,Auto,7517,15034,192,48,0,2,yes
CLM-022875,Health,11586,23172,156,39,0,2,yes
CLM-057366,Auto,7773,15546,708,177,0,2,yes
CLM-058291,Auto,7517,15034,216,54,0,2,yes
CLM-019176,Liability,8251,16502,120,30,0,2,yes
CLM-009748,Auto,7517,15034,924,231,0,2,yes
CLM-030047,Property,8696,17392,72,18,0,2,yes
CLM-038649,Health,11586,23172,1356,339,0,2,yes
CLM-005843,Property,9069,18138,1044,261,0,2,yes
CLM-015163,Health,11586,23172,228,57,0,2,yes
CLM-000591,Auto,7517,15034,156,39,0,2,yes
CLM-047235,Property,9069,18138,1044,261,0,2,yes
CLM-025756,Auto,7517,15034,1344,336,0,2,yes
CLM-037713,Property,9069,18138,876,219,0,2,yes
CLM-042324,Auto,7517,15034,516,129,0,2,yes
CLM-003445,Property,9069,18138,1488,372,0,18,no
CLM-008645,Health,11586,23172,1356,339,0,2,yes
CLM-015419,Health,11586,23172,1284,321,0,2,yes
CLM-021523,Property,9069,18138,1272,318,0,2,yes
CLM-041782,Property,9444,18888,96,24,0,2,yes
CLM-016306,Auto,7517,15034,912,228,0,2,yes
CLM-043167,Auto,7517,15034,168,42,0,2,yes
CLM-052897,Property,9069,18138,708,177,0,2,yes
CLM-053608,Auto,7517,15034,1032,258,0,2,yes
CLM-000615,Health,11586,23172,1368,342,0,2,yes
CLM-039853,Auto,7517,15034,564,141,0,2,yes
CLM-042519,Property,9444,18888,636,159,0,2,yes
CLM-001073,Auto,7517,15034,1284,321,0,2,yes
CLM-055013,Property,8696,17392,816,204,0,2,yes
CLM-024381,Property,10444,20888,252,63,0,2,yes
CLM-017527,Auto,7517,15034,1164,291,0,2,yes
CLM-023390,Property,9069,18138,252,63,0,2,yes
CLM-029419,Property,9069,18138,1476,369,0,2,yes
CLM-038613,Liability,9069,18138,1392,348,0,2,yes
CLM-058070,Property,10444,20888,48,12,0,2,yes
CLM-042646,Property,9069,18138,1416,354,0,2,yes
CLM-025711,Auto,9942,19884,768,192,0,2,yes
CLM-052517,Auto,7773,15546,1428,357,0,2,yes
CLM-015637,Property,9069,18138,108,27,0,2,yes
CLM-001800,Auto,7517,15034,936,234,0,2,yes
CLM-030587,Health,11586,23172,1476,369,0,2,yes
CLM-002868,Property,9069,18138,1164,291,0,2,yes
CLM-028369,Health,11586,23172,768,192,0,2,yes
CLM-048219,Health,11586,23172,300,75,0,2,yes
CLM-018527,Health,11586,23172,360,90,0,18,no
CLM-044288,Property,9069,18138,1224,306,0,2,yes
